web-scraper-order,address_raw,lat,lon,id,brand,geometry,closest_sup_geom,distance
1662023786-1138,"Gottfried Keller-Strasse 77, 8400 Winterthur, ZH",47.50571823120117,8.730652809143066,4095400190,ALDI,POINT (8.730652809143066 47.50571823120117),POINT (8.7247563 47.4979013),1080.745618873131
1662023761-938,"Landvogt-Waser-Strasse 69, 8405 Winterthur, ZH",47.4857292175293,8.766179084777832,1247707400,Volg,POINT (8.766179084777832 47.4857292175293),POINT (8.790178300000001 47.521026),4708.168964553482
1662023736-748,"Giesserstrasse 15, 8406 Winterthur, ZH",47.49040603637695,8.714092254638672,4095400190,ALDI,POINT (8.714092254638672 47.49040603637695),POINT (8.7247563 47.4979013),1443.86418598508
1662023720-646,"Wülflingerstrasse 151a, 8408 Winterthur, ZH",47.50883865356445,8.704948425292969,4095400190,ALDI,POINT (8.704948425292969 47.50883865356445),POINT (8.7247563 47.4979013),2509.241835058074
1662023707-531,"Zürcherstrasse 57, 8406 Winterthur, ZH",47.49454498291016,8.711798667907715,4095400190,ALDI,POINT (8.711798667907715 47.49454498291016),POINT (8.7247563 47.4979013),1487.297216823025
1662023717-615,"Florenstrasse 56, 8405 Winterthur, ZH",47.48488998413086,8.773792266845703,1247707400,Volg,POINT (8.773792266845703 47.48488998413086),POINT (8.790178300000001 47.521026),4369.091413664989
1662023771-1015,"Heiniweg 16, 8404 Winterthur, ZH",47.519168853759766,8.764608383178711,1247707400,Volg,POINT (8.764608383178711 47.519168853759766),POINT (8.790178300000001 47.521026),2850.5602414288155
1662023795-1211,"Agnesstrasse 2, 8406 Winterthur, ZH",47.494720458984375,8.714877128601074,4095400190,ALDI,POINT (8.714877128601074 47.494720458984375),POINT (8.7247563 47.4979013),1152.8036459386572
1662023804-1293,"Alte Römerstrasse 24, 8404 Winterthur, ZH",47.50394821166992,8.748668670654297,4095400190,ALDI,POINT (8.748668670654297 47.50394821166992),POINT (8.7247563 47.4979013),2740.7304800149273
1662023761-960,"Sulzbergstrasse 8, 8400 Winterthur, ZH",47.50327301025391,8.7293701171875,4095400190,ALDI,POINT (8.7293701171875 47.50327301025391),POINT (8.7247563 47.4979013),782.1541110176069
1662023745-829,"Rychenbergstr. 61, 8400 Winterthur, ZH",47.50851440429688,8.729952812194824,4095400190,ALDI,POINT (8.729952812194824 47.50851440429688),POINT (8.7247563 47.4979013),1301.7334955104782
1662023736-745,"Landvogt-Waser-Strasse 69, 8405 Winterthur, ZH",47.4857292175293,8.766179084777832,1247707400,Volg,POINT (8.766179084777832 47.4857292175293),POINT (8.790178300000001 47.521026),4708.168964553482
1662023745-826,"Wülflingerstrasse 349, 8408 Winterthur, ZH",47.51451873779297,8.683442115783691,7229823378,Volg,POINT (8.683442115783691 47.51451873779297),POINT (8.6751059 47.4725056),4710.259184329451
1662023789-1154,"Konradstrasse 12, 8400 Winterthur, ZH",47.5020751953125,8.722041130065918,4095400190,ALDI,POINT (8.722041130065918 47.5020751953125),POINT (8.7247563 47.4979013),549.181607986554
1662023767-997,"Wülflingerstrasse 151a, 8408 Winterthur, ZH",47.50883865356445,8.704948425292969,4095400190,ALDI,POINT (8.704948425292969 47.50883865356445),POINT (8.7247563 47.4979013),2509.241835058074
1662023717-620,"Else-Züblin-Strasse 112, 8404 Winterthur, ZH",47.50380325317383,8.763983726501465,1247707400,Volg,POINT (8.763983726501465 47.50380325317383),POINT (8.790178300000001 47.521026),3473.613030881976
1662023795-1204,"Else-Züblin-Str. 74, 8404 Winterthur, ZH",47.50324630737305,8.765312194824219,1247707400,Volg,POINT (8.765312194824219 47.50324630737305),POINT (8.790178300000001 47.521026),3385.660213569462
1662023774-1035,"Kreuzstrasse 7, 8400 Winterthur, ZH",47.50360870361328,8.72900104522705,4095400190,ALDI,POINT (8.72900104522705 47.50360870361328),POINT (8.7247563 47.4979013),785.0270725365938
1662023798-1234,"Neuwiesenstrasse 31, 8400 Winterthur, ZH",47.5003662109375,8.719480514526367,4095400190,ALDI,POINT (8.719480514526367 47.5003662109375),POINT (8.7247563 47.4979013),646.1753607527168
1662023774-1036,"Kreuzstrasse 7, 8400 Winterthur, ZH",47.50360870361328,8.72900104522705,4095400190,ALDI,POINT (8.72900104522705 47.50360870361328),POINT (8.7247563 47.4979013),785.0270725365938
1662023813-1349,"Wülflingerstrasse 2, 8400 Winterthur, ZH",47.50292205810547,8.724250793457031,4095400190,ALDI,POINT (8.724250793457031 47.50292205810547),POINT (8.7247563 47.4979013),554.6784284623157
1662023752-868,"Poststrasse 1, 8406 Winterthur, ZH",47.49065780639648,8.705796241760254,4095400190,ALDI,POINT (8.705796241760254 47.49065780639648),POINT (8.7247563 47.4979013),2253.5767914533203
1662023783-1120,"Unterwegli 35, 8404 Winterthur, ZH",47.50488662719727,8.752949714660645,4095400190,ALDI,POINT (8.752949714660645 47.50488662719727),POINT (8.7247563 47.4979013),3227.5983696534727
1662023793-1191,"Else-Züblin-Strasse 73, 8404 Winterthur, ZH",47.50276184082031,8.763882637023926,1247707400,Volg,POINT (8.763882637023926 47.50276184082031),POINT (8.790178300000001 47.521026),3546.533316118677
1662023707-539,"Hulfteggstr. 19, 8400 Winterthur, ZH",47.49119567871094,8.75192928314209,4095400190,ALDI,POINT (8.75192928314209 47.49119567871094),POINT (8.7247563 47.4979013),3110.077673925333
1662023804-1277,"Holzlegistr. 6, 8408 Winterthur, ZH",47.5120735168457,8.695403099060059,4095400190,ALDI,POINT (8.695403099060059 47.5120735168457),POINT (8.7247563 47.4979013),3616.581620396538
1662023783-1123,"Else-Züblin-Strasse 77, 8404 Winterthur, ZH",47.50312042236328,8.763753890991211,1247707400,Volg,POINT (8.763753890991211 47.50312042236328),POINT (8.790178300000001 47.521026),3536.268350186593
1662023789-1176,"Magazingasse 2, 8400 Winterthur, ZH",47.50620651245117,8.71890640258789,4095400190,ALDI,POINT (8.71890640258789 47.50620651245117),POINT (8.7247563 47.4979013),1120.8747125911068
1662023764-965,"Schaffhauserstrasse 29, 8400 Winterthur, ZH",47.50638198852539,8.723402976989746,4095400190,ALDI,POINT (8.723402976989746 47.50638198852539),POINT (8.7247563 47.4979013),944.1683244804685
1662023698-462,"Schlosshofstrasse 21, 8400 Winterthur, ZH",47.49552917480469,8.711296081542969,4095400190,ALDI,POINT (8.711296081542969 47.49552917480469),POINT (8.7247563 47.4979013),1519.2465799531844
1662023807-1304,"Breitestrasse 56, 8400 Winterthur, ZH",47.490455627441406,8.727546691894531,4095400190,ALDI,POINT (8.727546691894531 47.490455627441406),POINT (8.7247563 47.4979013),875.1848562269485
1662023707-534,"Tellstrasse 16a, 8400 Winterthur, ZH",47.50239181518555,8.720512390136719,4095400190,ALDI,POINT (8.720512390136719 47.50239181518555),POINT (8.7247563 47.4979013),682.8468292668987
1662023689-406,"Thurgauerstrasse 2, 8400 Winterthur, ZH",47.49839782714844,8.742392539978027,4095400190,ALDI,POINT (8.742392539978027 47.49839782714844),POINT (8.7247563 47.4979013),1961.819548866476
1662023736-758,"Nägelseestrasse 26, 8406 Winterthur, ZH",47.49116516113281,8.702677726745605,4095400190,ALDI,POINT (8.702677726745605 47.49116516113281),POINT (8.7247563 47.4979013),2564.236803989195
1662023764-977,"Türlimattstr. 1, 8404 Winterthur, ZH",47.50771713256836,8.74938678741455,4095400190,ALDI,POINT (8.74938678741455 47.50771713256836),POINT (8.7247563 47.4979013),2943.5973108689086
1662023723-672,"Wülflingerstrasse 151b, 8408 Winterthur, ZH",47.508567810058594,8.704839706420898,4095400190,ALDI,POINT (8.704839706420898 47.508567810058594),POINT (8.7247563 47.4979013),2505.794881426812
1662023686-379,"Seenerstrasse 218, 8405 Winterthur, ZH",47.48553466796875,8.758892059326172,4095400190,ALDI,POINT (8.758892059326172 47.48553466796875),POINT (8.7247563 47.4979013),4031.718725008458
1662023786-1132,"Römerstrasse 52, 8400 Winterthur, ZH",47.50064468383789,8.743654251098633,4095400190,ALDI,POINT (8.743654251098633 47.50064468383789),POINT (8.7247563 47.4979013),2122.8773448312236
1662023764-984,"Unt. Schöntalstrasse 5, 8406 Winterthur, ZH",47.49348831176758,8.708704948425293,4095400190,ALDI,POINT (8.708704948425293 47.49348831176758),POINT (8.7247563 47.4979013),1849.559994928315
1662023789-1156,"Weberstrasse 91, 8400 Winterthur, ZH",47.49053192138672,8.746732711791992,4095400190,ALDI,POINT (8.746732711791992 47.49053192138672),POINT (8.7247563 47.4979013),2574.391203865738
1662023749-864,"Jägerstrasse 59, 8406 Winterthur, ZH",47.4949951171875,8.713829040527344,4095400190,ALDI,POINT (8.713829040527344 47.4949951171875),POINT (8.7247563 47.4979013),1256.3393415227745
1662023807-1302,"Sulzbergstrasse 8, 8400 Winterthur, ZH",47.50327301025391,8.7293701171875,4095400190,ALDI,POINT (8.7293701171875 47.50327301025391),POINT (8.7247563 47.4979013),782.1541110176069
1662023786-1141,"Hündlerstrasse 77, 8406 Winterthur, ZH",47.481689453125,8.69902229309082,7229823378,Volg,POINT (8.69902229309082 47.481689453125),POINT (8.6751059 47.4725056),2844.5325941929286
1662023780-1089,"Else-Züblin-Strasse 77, 8404 Winterthur, ZH",47.50312042236328,8.763753890991211,1247707400,Volg,POINT (8.763753890991211 47.50312042236328),POINT (8.790178300000001 47.521026),3536.268350186593
1662023764-969,"Grüzefeldstrasse 44, 8400 Winterthur, ZH",47.49379348754883,8.751358032226562,4095400190,ALDI,POINT (8.751358032226562 47.49379348754883),POINT (8.7247563 47.4979013),2992.232221050239
1662023695-450,"Schaffhauserstrasse 32, 8400 Winterthur, ZH",47.50722503662109,8.723393440246582,4095400190,ALDI,POINT (8.723393440246582 47.50722503662109),POINT (8.7247563 47.4979013),1035.9018793532546
1662023749-863,"Seuzacherstr. 11a, 8400 Winterthur, ZH",47.51870727539063,8.720742225646973,4095400190,ALDI,POINT (8.720742225646973 47.51870727539063),POINT (8.7247563 47.4979013),2329.913232564024
1662023733-741,"General-Guisan-Strasse 43, 8400 Winterthur, ZH",47.49982833862305,8.733386993408203,4095400190,ALDI,POINT (8.733386993408203 47.49982833862305),POINT (8.7247563 47.4979013),982.7821187373657
1662023777-1059,"Türlimattstr. 3, 8404 Winterthur, ZH",47.50799179077149,8.749725341796875,4095400190,ALDI,POINT (8.749725341796875 47.50799179077149),POINT (8.7247563 47.4979013),2989.720471993426
1662023783-1105,"Katharina Sulzer Platz 8, 8400 Winterthur, ZH",47.49697113037109,8.717944145202637,4095400190,ALDI,POINT (8.717944145202637 47.49697113037109),POINT (8.7247563 47.4979013),764.3450288464734
1662023810-1327,"Hulfteggstrasse 18, 8400 Winterthur, ZH",47.49177169799805,8.75317096710205,4095400190,ALDI,POINT (8.75317096710205 47.49177169799805),POINT (8.7247563 47.4979013),3230.5868084698855
1662023764-976,"Schulergasse 4, 8406 Winterthur, ZH",47.4910888671875,8.705008506774902,4095400190,ALDI,POINT (8.705008506774902 47.4910888671875),POINT (8.7247563 47.4979013),2320.00462638405
1662023795-1205,"Steiggasse 4, 8400 Winterthur, ZH",47.498043060302734,8.727981567382812,4095400190,ALDI,POINT (8.727981567382812 47.498043060302734),POINT (8.7247563 47.4979013),358.9716532570392
1662023752-885,"Hegifeldstrasse 64, 8404 Winterthur, ZH",47.50727081298828,8.76787281036377,1247707400,Volg,POINT (8.76787281036377 47.50727081298828),POINT (8.790178300000001 47.521026),2904.5780803158445
1662023739-783,"Espenstr. 73, 8408 Winterthur, ZH",47.50705337524414,8.680699348449707,7229823378,Volg,POINT (8.680699348449707 47.50705337524414),POINT (8.6751059 47.4725056),3848.1553967288028
1662023801-1255,"Wingertlistrasse 19, 8405 Winterthur, ZH",47.48936462402344,8.760986328125,4095400190,ALDI,POINT (8.760986328125 47.48936462402344),POINT (8.7247563 47.4979013),4136.400549724768
1662023742-813,"Reutlingerstr. 17, 8404 Winterthur, ZH",47.52203750610352,8.75655746459961,1247707400,Volg,POINT (8.75655746459961 47.52203750610352),POINT (8.790178300000001 47.521026),3740.1185335092364
1662023767-996,"Claisstrasse 11, 8408 Winterthur, ZH",47.51573181152344,8.685565948486328,4095400190,ALDI,POINT (8.685565948486328 47.51573181152344),POINT (8.7247563 47.4979013),4778.184688921058
1662023720-645,"Rümikerstrasse 36, 8409 Winterthur, ZH",47.5040168762207,8.769974708557129,1247707400,Volg,POINT (8.769974708557129 47.5040168762207),POINT (8.790178300000001 47.521026),2922.4484302736196
1662023758-932,"Seuzacherstr. 9b, 8400 Winterthur, ZH",47.51848220825195,8.719965934753418,4095400190,ALDI,POINT (8.719965934753418 47.51848220825195),POINT (8.7247563 47.4979013),2323.895726386703
1662023695-451,"Rütlistr. 17, 8400 Winterthur, ZH",47.50872802734375,8.72221565246582,4095400190,ALDI,POINT (8.72221565246582 47.50872802734375),POINT (8.7247563 47.4979013),1223.0259083721676
1662023767-986,"Jägerstrasse 59, 8406 Winterthur, ZH",47.4949951171875,8.713829040527344,4095400190,ALDI,POINT (8.713829040527344 47.4949951171875),POINT (8.7247563 47.4979013),1256.3393415227745
1662023752-884,"Zürcherstrasse 58, 8406 Winterthur, ZH",47.49482345581055,8.711419105529785,4095400190,ALDI,POINT (8.711419105529785 47.49482345581055),POINT (8.7247563 47.4979013),1521.1215709391058
1662023689-396,"Rosentalstrasse 72, 8400 Winterthur, ZH",47.51045227050781,8.723488807678223,4095400190,ALDI,POINT (8.723488807678223 47.51045227050781),POINT (8.7247563 47.4979013),1386.6384056455647
1662023714-600,"Sonnenblickstrasse 23, 8404 Winterthur, ZH",47.516544342041016,8.758272171020508,1247707400,Volg,POINT (8.758272171020508 47.516544342041016),POINT (8.790178300000001 47.521026),3581.8213664374134
1662023795-1212,"Feldstrasse 16, 8400 Winterthur, ZH",47.50643157958984,8.718624114990234,4095400190,ALDI,POINT (8.718624114990234 47.50643157958984),POINT (8.7247563 47.4979013),1159.2904300050782
1662023793-1181,"Schützenstrasse 42, 8400 Winterthur, ZH",47.50262451171875,8.718854904174805,4095400190,ALDI,POINT (8.718854904174805 47.50262451171875),POINT (8.7247563 47.4979013),836.7168095899826
1662023701-491,"Schlossackerstrasse 11, 8404 Winterthur, ZH",47.50833511352539,8.767489433288574,1247707400,Volg,POINT (8.767489433288574 47.50833511352539),POINT (8.790178300000001 47.521026),2882.6986459893596
1662023807-1301,"Eichliackerstrasse 18, 8406 Winterthur, ZH",47.48926544189453,8.713685989379883,4095400190,ALDI,POINT (8.713685989379883 47.48926544189453),POINT (8.7247563 47.4979013),1554.4080308362902
1662023789-1159,"Else-Züblin-Strasse 73, 8404 Winterthur, ZH",47.50276184082031,8.763882637023926,1247707400,Volg,POINT (8.763882637023926 47.50276184082031),POINT (8.790178300000001 47.521026),3546.533316118677
1662023758-930,"Bollstrasse 39, 8405 Winterthur, ZH",47.48131942749024,8.760581016540527,4095400190,ALDI,POINT (8.760581016540527 47.48131942749024),POINT (8.7247563 47.4979013),4380.59525366751
1662023795-1202,"Bettenstrasse 66, 8400 Winterthur, ZH",47.51546478271485,8.716787338256836,4095400190,ALDI,POINT (8.716787338256836 47.51546478271485),POINT (8.7247563 47.4979013),2124.0527992194034
1662023723-656,"8409 Winterthur, ZH",47.50626754760742,8.779024124145508,1247707400,Volg,POINT (8.779024124145508 47.50626754760742),POINT (8.790178300000001 47.521026),2041.7139520217604
1662023801-1257,"Einfangstrasse 13, 8406 Winterthur, ZH",47.491580963134766,8.709972381591797,4095400190,ALDI,POINT (8.709972381591797 47.491580963134766),POINT (8.7247563 47.4979013),1784.6467192220957
1662023733-732,"Hegifeldstrasse 66, 8404 Winterthur, ZH",47.5070686340332,8.767720222473145,1247707400,Volg,POINT (8.767720222473145 47.5070686340332),POINT (8.790178300000001 47.521026),2930.6466754727194
1662023733-729,"Jägerstrasse 59, 8406 Winterthur, ZH",47.4949951171875,8.713829040527344,4095400190,ALDI,POINT (8.713829040527344 47.4949951171875),POINT (8.7247563 47.4979013),1256.3393415227745
1662023764-982,"Weststr. 131, 8408 Winterthur, ZH",47.50980758666992,8.705296516418457,4095400190,ALDI,POINT (8.705296516418457 47.50980758666992),POINT (8.7247563 47.4979013),2528.769863323601
1662023755-902,"Oberfeldstrasse 2, 8408 Winterthur, ZH",47.50580596923828,8.707270622253418,4095400190,ALDI,POINT (8.707270622253418 47.50580596923828),POINT (8.7247563 47.4979013),2129.601669071385
1662023774-1048,"Robert-Sulzer-Gasse 4, 8400 Winterthur, ZH",47.49491500854492,8.716140747070312,4095400190,ALDI,POINT (8.716140747070312 47.49491500854492),POINT (8.7247563 47.4979013),1012.6720141494521
1662023730-705,"Tösstalstrasse 345, 8482 Sennhof (Winterthur), ZH",47.46803665161133,8.760699272155762,457357597,Volg,POINT (8.760699272155762 47.46803665161133),POINT (8.7992573 47.4439104),5040.989402873107
1662023774-1034,"Kreuzstrasse 7, 8400 Winterthur, ZH",47.50360870361328,8.72900104522705,4095400190,ALDI,POINT (8.72900104522705 47.50360870361328),POINT (8.7247563 47.4979013),785.0270725365938
1662023745-817,"Riedhofstrasse 58, 8408 Winterthur, ZH",47.51362609863281,8.694538116455078,4095400190,ALDI,POINT (8.694538116455078 47.51362609863281),POINT (8.7247563 47.4979013),3778.563238100014
1662023804-1284,"Else-Züblin-Strasse 106, 8404 Winterthur, ZH",47.503868103027344,8.764745712280273,1247707400,Volg,POINT (8.764745712280273 47.503868103027344),POINT (8.790178300000001 47.521026),3398.9194129475495
1662023730-697,"Scheideggstrasse 8, 8400 Winterthur, ZH",47.49159622192383,8.750418663024902,4095400190,ALDI,POINT (8.750418663024902 47.49159622192383),POINT (8.7247563 47.4979013),2936.458866521665
1662023720-644,"Burstwiesenstr. 16, 8606 Greifensee, ZH",47.36891555786133,8.680346488952637,366489192,Volg,POINT (8.680346488952637 47.36891555786133),POINT (8.6925652 47.3895254),2641.6084433039828
1662023714-599,"Burstwiesenstr. 22, 8606 Greifensee, ZH",47.36946487426758,8.679994583129883,366489192,Volg,POINT (8.679994583129883 47.36946487426758),POINT (8.6925652 47.3895254),2610.752887376549
1662023752-881,"Sandbüelstrasse 44, 8606 Greifensee, ZH",47.37326431274414,8.676733016967773,366489192,Volg,POINT (8.676733016967773 47.37326431274414),POINT (8.6925652 47.3895254),2508.800501456904
1662023771-1017,"Müllerwis 30, 8606 Greifensee, ZH",47.369266510009766,8.681855201721191,366489192,Volg,POINT (8.681855201721191 47.369266510009766),POINT (8.6925652 47.3895254),2525.2846711076363
1662023736-765,"Burstwiesenstr. 22, 8606 Greifensee, ZH",47.36946487426758,8.679994583129883,366489192,Volg,POINT (8.679994583129883 47.36946487426758),POINT (8.6925652 47.3895254),2610.752887376549
1662023771-1027,"Müllerwis 25, 8606 Greifensee, ZH",47.37081146240234,8.682324409484863,366489192,Volg,POINT (8.682324409484863 47.37081146240234),POINT (8.6925652 47.3895254),2351.175645022096
1662023810-1335,"Am Pfisterhölzli 36, 8606 Greifensee, ZH",47.36343765258789,8.69112777709961,366489192,Volg,POINT (8.69112777709961 47.36343765258789),POINT (8.6925652 47.3895254),2871.9614463412786
1662023739-782,"Bergacherstrasse 4, 8630 Rüti ZH, ZH",47.25069427490234,8.85564136505127,338156406,Volg,POINT (8.85564136505127 47.25069427490234),POINT (8.8208789 47.2696707),4391.893709000458
1662023730-707,"Walderstrasse 103, 8630 Rüti ZH, ZH",47.26651382446289,8.867326736450195,338156406,Volg,POINT (8.867326736450195 47.26651382446289),POINT (8.8208789 47.2696707),5176.397695606533
1662023689-408,"Widenweg 12, 8630 Rüti ZH, ZH",47.25362396240234,8.85413646697998,338156406,Volg,POINT (8.85413646697998 47.25362396240234),POINT (8.8208789 47.2696707),4096.874148126024
1662023689-407,"Werkstrasse 47, 8630 Rüti ZH, ZH",47.252437591552734,8.853998184204102,338156406,Volg,POINT (8.853998184204102 47.252437591552734),POINT (8.8208789 47.2696707),4140.958619817886
1662023707-548,"Moosstrasse 22, 8630 Rüti ZH, ZH",47.254005432128906,8.855942726135254,338156406,Volg,POINT (8.855942726135254 47.254005432128906),POINT (8.8208789 47.2696707),4261.942334138067
1662023723-663,"Bachtelstrasse 24b, 8630 Rüti ZH, ZH",47.26611328125,8.86687183380127,338156406,Volg,POINT (8.86687183380127 47.26611328125),POINT (8.8208789 47.2696707),5129.09552807817
1662023723-668,"Werkstrasse 47, 8630 Rüti ZH, ZH",47.252437591552734,8.853998184204102,338156406,Volg,POINT (8.853998184204102 47.252437591552734),POINT (8.8208789 47.2696707),4140.958619817886
1662023739-792,"Frohwiesstrasse 14, 8630 Rüti ZH, ZH",47.26621627807617,8.868329048156738,338156406,Volg,POINT (8.868329048156738 47.26621627807617),POINT (8.8208789 47.2696707),5289.849548863474
1662023707-540,"Aronenweg 9, 8618 Oetwil am See, ZH",47.27603149414063,8.718671798706055,9910023634,Volg,POINT (8.718671798706055 47.27603149414063),POINT (8.7214317 47.2702233),708.3106863581531
1662023783-1117,"Glärnischstrasse 62, 8618 Oetwil am See, ZH",47.27785873413086,8.720203399658203,9910023634,Volg,POINT (8.720203399658203 47.27785873413086),POINT (8.7214317 47.2702233),850.2475059600354
1662023707-537,"Aronenweg 17, 8618 Oetwil am See, ZH",47.275535583496094,8.718412399291992,9910023634,Volg,POINT (8.718412399291992 47.275535583496094),POINT (8.7214317 47.2702233),673.5138117899612
1662023707-538,"Pilatusstrasse 14, 8330 Pfäffikon ZH, ZH",47.364253997802734,8.783860206604004,6815640223,Volg,POINT (8.783860206604004 47.364253997802734),POINT (8.811601 47.3325792),4650.786386873766
1662023711-561,"Schulstrasse 26a, 8330 Pfäffikon ZH, ZH",47.36679458618164,8.781128883361816,6815640223,Volg,POINT (8.781128883361816 47.36679458618164),POINT (8.811601 47.3325792),5061.3425450135355
1662023698-479,"Obermattstrasse 82, 8330 Pfäffikon ZH, ZH",47.370731353759766,8.782037734985352,6815640223,Volg,POINT (8.782037734985352 47.370731353759766),POINT (8.811601 47.3325792),5327.537209422903
1662023695-439,"Steinackerstrasse 25, 8330 Pfäffikon ZH, ZH",47.37303924560547,8.780903816223145,6815640223,Volg,POINT (8.780903816223145 47.37303924560547),POINT (8.811601 47.3325792),5605.207003998423
1662023686-369,"Schärackerstrasse 15, 8330 Pfäffikon ZH, ZH",47.37131118774414,8.779349327087402,6815640223,Volg,POINT (8.779349327087402 47.37131118774414),POINT (8.811601 47.3325792),5565.594496387408
1662023789-1161,"Nelkenstr. 9, 8330 Pfäffikon ZH, ZH",47.37203598022461,8.784619331359863,6815640223,Volg,POINT (8.784619331359863 47.37203598022461),POINT (8.811601 47.3325792),5272.593493696424
1662023767-1001,"Nelkenstr. 2, 8330 Pfäffikon ZH, ZH",47.37173843383789,8.784454345703125,6815640223,Volg,POINT (8.784454345703125 47.37173843383789),POINT (8.811601 47.3325792),5256.254375896053
1662023736-761,"Tunnelstr. 7, 8330 Pfäffikon ZH, ZH",47.36857604980469,8.781661033630371,6815640223,Volg,POINT (8.781661033630371 47.36857604980469),POINT (8.811601 47.3325792),5170.1104953074055
1662023780-1084,"Nelkenstr. 2, 8330 Pfäffikon ZH, ZH",47.37173843383789,8.784454345703125,6815640223,Volg,POINT (8.784454345703125 47.37173843383789),POINT (8.811601 47.3325792),5256.254375896053
1662023793-1179,"Bachtelstrasse 57, 8330 Pfäffikon ZH, ZH",47.36494064331055,8.791268348693848,6815640223,Volg,POINT (8.791268348693848 47.36494064331055),POINT (8.811601 47.3325792),4213.922343933941
1662023695-442,"Schärackerstrasse 9, 8330 Pfäffikon ZH, ZH",47.371185302734375,8.779633522033691,6815640223,Volg,POINT (8.779633522033691 47.371185302734375),POINT (8.811601 47.3325792),5534.673377777903
1662023767-990,"Nelkenstr. 9, 8330 Pfäffikon ZH, ZH",47.37203598022461,8.784619331359863,6815640223,Volg,POINT (8.784619331359863 47.37203598022461),POINT (8.811601 47.3325792),5272.593493696424
1662023717-608,"Tunnelstr. 5, 8330 Pfäffikon ZH, ZH",47.36875915527344,8.780900001525879,6815640223,Volg,POINT (8.780900001525879 47.36875915527344),POINT (8.811601 47.3325792),5240.254699263842
1662023771-1016,"Schulstrasse 12, 8330 Pfäffikon ZH, ZH",47.36713790893555,8.780004501342773,6815640223,Volg,POINT (8.780004501342773 47.36713790893555),POINT (8.811601 47.3325792),5173.51315549026
1662023795-1214,"Hittnauerstrasse 62, 8330 Pfäffikon ZH, ZH",47.36471557617188,8.796123504638672,6815640223,Volg,POINT (8.796123504638672 47.36471557617188),POINT (8.811601 47.3325792),3928.357002452075
1662023707-532,"Hochstrasse 141, 8330 Pfäffikon ZH, ZH",47.36073303222656,8.793621063232422,6815640223,Volg,POINT (8.793621063232422 47.36073303222656),POINT (8.811601 47.3325792),3683.48032299562
1662023701-497,"Kempttalstrasse 43, 8330 Pfäffikon ZH, ZH",47.36790084838867,8.780043601989746,6815640223,Volg,POINT (8.780043601989746 47.36790084838867),POINT (8.811601 47.3325792),5232.445702706709
1662023777-1071,"Pilatusstrasse 22, 8330 Pfäffikon ZH, ZH",47.36396408081055,8.783564567565918,6815640223,Volg,POINT (8.783564567565918 47.36396408081055),POINT (8.811601 47.3325792),4648.973290638362
1662023730-704,"Dorfstrasse 84, 8954 Geroldswil, ZH",47.42408752441406,8.411906242370605,420847626,ALDI,POINT (8.411906242370605 47.42408752441406),POINT (8.40575 47.4031872),2398.775069714292
1662023774-1039,"Dorfstrasse 100, 8954 Geroldswil, ZH",47.424278259277344,8.409123420715332,420847626,ALDI,POINT (8.409123420715332 47.424278259277344),POINT (8.40575 47.4031872),2350.144194118991
1662023723-660,"Brunaustrasse 160, 8951 Fahrweid, ZH",47.412540435791016,8.417913436889648,420847626,ALDI,POINT (8.417913436889648 47.412540435791016),POINT (8.40575 47.4031872),1699.3556583337565
1662023783-1114,"Huebwiesenstrasse 20, 8954 Geroldswil, ZH",47.4210090637207,8.412511825561523,420847626,ALDI,POINT (8.412511825561523 47.4210090637207),POINT (8.40575 47.4031872),2099.6370289384586
1662023692-432,"8954 Geroldswil, ZH",47.42545318603516,8.410881042480469,420847626,ALDI,POINT (8.410881042480469 47.42545318603516),POINT (8.40575 47.4031872),2514.827538364963
1662023689-390,"8954 Geroldswil, ZH",47.42545318603516,8.410881042480469,420847626,ALDI,POINT (8.410881042480469 47.42545318603516),POINT (8.40575 47.4031872),2514.827538364963
1662023771-1023,"Soodstrasse 13, 8134 Adliswil, ZH",47.31380462646485,8.526074409484863,8062028222,ALDI,POINT (8.526074409484863 47.31380462646485),POINT (8.5210608 47.3161717),615.2630362953337
1662023771-1012,"Rütistr. 28, 8134 Adliswil, ZH",47.30426788330078,8.529253959655762,8062028222,ALDI,POINT (8.529253959655762 47.30426788330078),POINT (8.5210608 47.3161717),1594.841793128429
1662023730-720,"Parkweg 10, 8134 Adliswil, ZH",47.32250595092773,8.53007984161377,8062028222,ALDI,POINT (8.53007984161377 47.32250595092773),POINT (8.5210608 47.3161717),1221.0398743841054
1662023698-473,"Kronenstrasse 3, 8134 Adliswil, ZH",47.311859130859375,8.527588844299316,8062028222,ALDI,POINT (8.527588844299316 47.311859130859375),POINT (8.5210608 47.3161717),867.0707423297692
1662023730-719,"Salamanderweg 3, 8134 Adliswil, ZH",47.32252502441406,8.530826568603516,8062028222,ALDI,POINT (8.530826568603516 47.32252502441406),POINT (8.5210608 47.3161717),1291.239528610551
1662023774-1051,"Breitenstrasse 12, 8134 Adliswil, ZH",47.30633163452149,8.5193452835083,8062028222,ALDI,POINT (8.5193452835083 47.30633163452149),POINT (8.5210608 47.3161717),1098.7749870430723
1662023730-718,"Parkweg 8, 8134 Adliswil, ZH",47.322261810302734,8.53016471862793,8062028222,ALDI,POINT (8.53016471862793 47.322261810302734),POINT (8.5210608 47.3161717),1213.7862529238153
